Vintage,Score,Drink Window,Description,Country,Region,Variety,Vola_Temp,Vola_Rain,Longest_Dry,Longest_Wet,Avg_Rain,Count_above35,Count_under10,Count_under0,Coulure_Wind,June_Rain
2002,89,Drink,"Despite cool growing season, many wines show ripe, concentrated fruit  (See all ratings)",Spain,Priorat,Priorat,0.231192451852693,2.6292236574726062,21.0,7.0,1.822079037800688,0.0,47.0,0.0,11.468181818181815,49.95
2002,89,Drink,"Despite cool growing season, many wines show ripe, concentrated fruit  (See all ratings)",Spain,Priorat,Priorat,0.231192451852693,2.6292236574726062,21.0,7.0,1.8220790378006877,0.0,47.0,0.0,11.468181818181815,49.95
2001,95,Drink or hold,"Fine summer. Ripe, powerful wines are benchmarks for the region  (See all ratings)",Spain,Priorat,Priorat,0.2148250276044,3.4780828421322973,18.0,7.0,1.0942010309278352,0.0,44.0,0.0,13.8,60.625
2000,92,Drink,"Hot, dry summer produced wines with ripe fruit and firm tannins  (See all ratings)",Spain,Priorat,Priorat,0.2157731721998553,3.0946667599993525,14.0,7.0,1.2293814432989691,0.0,41.0,0.0,11.787096774193548,53.575
2020,92–95,NYR,"Generally ripe, balanced wines whose style was impacted by harvesttime rains; some show power, others elegance  Barona Bodegas y Viñedos Ribera del Duero Francisco Barona  Top-scoring wines (click for full tasting note):


Dominio de Pingus Ribera del Duero


Garmón Continental Ribera del Duero


Barona Bodegas y Viñedos Ribera del Duero Francisco Barona",Spain,Ribera del Duero,Ribera del Duero,0.3390087509962248,2.05093037071827,15.0,17.0,1.5349484536082476,8.0,91.0,6.0,12.23763440860215,63.44
2019,92,Drink or hold,"Warm, dry season yielded healthy fruit and concentrated wines  Bodegas & Viñedos Neo Ribera del Duero Punta Esencia  Top-scoring wines (click for full tasting note):


Bodegas Félix Callejo Ribera del Duero Félix Callejo


Bodegas y Viñedos Valderiz Ribera del Duero


Bodegas & Viñedos Neo Ribera del Duero Punta Esencia",Spain,Ribera del Duero,Ribera del Duero,0.3778232473329345,2.677861721086856,11.0,11.0,1.0802061855670104,6.0,105.0,7.0,11.913978494623654,65.98
2018,90,Drink,"A cooler year delivered a fresher style of wines  Bodegas Pinea del Duero Ribera del Duero Pinea  Top-scoring wines (click for full tasting note):


Bodegas Emilio Moro Tempranillo Ribera del Duero Malleolus de Sanchomartin


Bodegas Emilio Moro Tempranillo Ribera del Duero Malleolus de Valderramiro


Bodegas Pinea del Duero Ribera del Duero Pinea",Spain,Ribera del Duero,Ribera del Duero,0.3970111830941426,1.800938557090196,13.0,23.0,1.7055670103092784,3.0,86.0,5.0,15.027419354838708,175.8
2017,87,Drink or hold,"Spring frost and summer drought produced thick wines, many tough  Dominio de Atauta Ribera del Duero San Juan  Top-scoring wines (click for full tasting note):


Dominio de Atauta Ribera del Duero La Mala


Bodegas y Viñedos Valderiz Ribera del Duero


Dominio de Atauta Ribera del Duero San Juan",Spain,Ribera del Duero,Ribera del Duero,0.3398515831383741,2.729527837394358,35.0,8.0,0.8455670103092785,5.0,89.0,7.0,16.229032258064514,86.47999999999999
2016,93,Drink or hold,"Ripe yet balanced, with structure and focus  Bodegas Aalto Ribera del Duero PS  Top-scoring wines (click for full tasting note):


Bodegas Emilio Moro Ribera del Duero Clon de la Familia


Bodegas y Viñedos Valderiz Ribera del Duero


Bodegas Aalto Ribera del Duero PS",Spain,Ribera del Duero,Ribera del Duero,0.420618034914053,2.294276223686182,16.0,11.0,1.0305154639175258,5.0,108.0,15.0,17.85909090909091,34.13999999999999
2015,92,Drink or hold,"Very hot and dry; powerful wines, some jammy  Bodegas Emilio Moro Tempranillo Ribera del Duero Malleolus de Valderramiro  Top-scoring wines (click for full tasting note):


Bodegas Aalto Ribera del Duero PS


Bodegas Cepa 21 Tempranillo Ribera del Duero Horcajo


Bodegas Emilio Moro Tempranillo Ribera del Duero Malleolus de Valderramiro",Spain,Ribera del Duero,Ribera del Duero,0.3605839554387305,2.758775075903711,21.0,11.0,1.0951546391752576,5.0,99.0,7.0,,84.12
2014,92,Drink or hold,"Rainy, cool conditions produced fresh, savory wines  Bodegas Hnos. Sastre Ribera del Duero Pesus  Top-scoring wines (click for full tasting note):


Bodegas Cepa 21 Ribera del Duero Horcajo


Bodegas Emilio Moro Tempranillo Ribera del Duero Malleolus de Valderramiro


Bodegas Hnos. Sastre Ribera del Duero Pesus",Spain,Ribera del Duero,Ribera del Duero,0.292591269026083,2.3454848747172043,20.0,8.0,0.7950515463917526,1.0,103.0,5.0,,76.91999999999999
2013,84,Drink,"A cool, wet growing season led to light wines  Dominio de Atauta Ribera del Duero Valdegatiles  Top-scoring wines (click for full tasting note):


Bodegas Vega Sicilia Ribera del Duero Unico


Dominio de Atauta Ribera del Duero La Mala


Dominio de Atauta Ribera del Duero Valdegatiles",Spain,Ribera del Duero,Ribera del Duero,0.4202779221079787,2.0385186685589884,23.0,18.0,1.4962886597938143,0.0,114.0,12.0,,96.36
2012,91,Drink or hold,"Concentrated but inconsistent; some clumsy, a few spectacular  Bodegas Aalto Ribera del Duero PS  Top-scoring wines (click for full tasting note):


Bodegas Vega Sicilia Ribera del Duero Unico


Dominio de Atauta Ribera del Duero Llanos del Almendro


Bodegas Aalto Ribera del Duero PS",Spain,Ribera del Duero,Ribera del Duero,0.3747861427941017,2.417916080504035,21.0,15.0,0.8637113402061856,6.0,99.0,7.0,,26.94
2011,91,Drink or hold,Hot and dry; powerful wines with good balance  (See all ratings),Spain,Ribera del Duero,Ribera del Duero,0.290346000764784,2.329066847508479,17.0,10.0,1.1502061855670105,3.0,102.0,0.0,,69.22500000000001
2010,94,Drink or hold,"Ripe and balanced, fresh and firm  (See all ratings)",Spain,Ribera del Duero,Ribera del Duero,0.3798568941520301,2.106749174614224,12.0,11.0,1.3176288659793811,2.0,99.0,10.0,,89.82
2009,92,Drink or hold,"Ripe wines, with moderate structures, fresh acidity  (See all ratings)",Spain,Ribera del Duero,Ribera del Duero,0.3423855266407614,2.4539400062825045,16.0,8.0,0.7101030927835051,2.0,93.0,9.0,,56.760000000000005
2008,87,Drink,"Balanced, polished wines, with bright fruit and fresh acidity  (See all ratings)",Spain,Ribera del Duero,Ribera del Duero,0.3566138766449474,2.0420049797757938,12.0,14.0,1.779484536082474,4.0,117.0,9.0,,148.86
2007,86,Drink,"Cool season gave fresh wines, tender and expressive  (See all ratings)",Spain,Ribera del Duero,Ribera del Duero,0.3532307775769203,2.4291010286177754,16.0,15.0,1.4852577319587628,2.0,117.0,11.0,,151.29999999999998
2006,88,Drink,"Firm, with ripe fruit and good balance  (See all ratings)",Spain,Ribera del Duero,Ribera del Duero,0.3045858648046942,2.429892033428243,20.0,14.0,1.0917525773195875,1.0,83.0,1.0,,85.76
2005,95,Drink or hold,Assertive wines with chewy tannins; the best have great depth  (See all ratings),Spain,Ribera del Duero,Ribera del Duero,0.3262434574670699,2.5404043189253844,29.0,8.0,0.6474226804123713,6.0,94.0,7.0,,34.52
2004,96,Drink or hold,"Powerful yet balanced, with deep, pure fruit  (See all ratings)",Spain,Ribera del Duero,Ribera del Duero,0.403097263907664,2.020994723979628,12.0,10.0,1.1713402061855671,2.0,100.0,12.0,,62.66
2003,89,Drink,Scorching heat gave ripeness; cool nights kept wines fresh  (See all ratings),Spain,Ribera del Duero,Ribera del Duero,0.3466838552034014,2.2266647661130747,12.0,9.0,1.1069072164948457,17.0,81.0,4.0,,33.18
2002,85,Drink,"Warm summer, rainy harvest; firm structure, with mineral and earth  (See all ratings)",Spain,Ribera del Duero,Ribera del Duero,0.3490443256009498,2.115590119726506,12.0,11.0,1.143917525773196,2.0,107.0,5.0,,60.74
2001,94,Drink or hold,"Powerful wines, with ripe fruit, good balance and great aging potential  (See all ratings)",Spain,Ribera del Duero,Ribera del Duero,0.3534343713990138,2.4695761763571604,21.0,11.0,0.8050515463917526,3.0,108.0,5.0,,51.440000000000005
2000,92,Drink,"Balanced, elegant and complex  (See all ratings)",Spain,Ribera del Duero,Ribera del Duero,0.362874369615997,1.9790707035673387,23.0,30.0,1.308144329896907,3.0,104.0,8.0,,46.66
2020,88–91,NYR,"A hot year with mildew and hail in some areas; well-timed rain during harvest resulted in fresh, approachable wines  Viñedos de Páganos Rioja La Nieta  Top-scoring wines (click for full tasting note):


Bodegas Sierra Cantabria Rioja Finca El Bosque


Bodegas LAN Rioja Edición Limitada


Viñedos de Páganos Rioja La Nieta",Spain,Rioja,Rioja,0.3079608661206225,2.2577531951973504,15.0,17.0,1.698659793814433,8.0,89.0,7.0,12.07741935483871,67.02
2019,91,Drink or hold,"Stable conditions led to focused wines with aging potential  Bodegas LAN Rioja Edición Limitada  Top-scoring wines (click for full tasting note):


Bodegas Sierra Cantabria Rioja Amancio


Bodegas Muga Rioja Aro


Bodegas LAN Rioja Edición Limitada",Spain,Rioja,Rioja,0.3688566920712777,2.419934389965432,10.0,12.0,1.4322680412371134,9.0,105.0,8.0,12.922715053763442,102.87999999999998
2018,89,Drink,"Cooler weather produced fresher wines; some inconsistencies  Bodegas Sierra Cantabria Rioja Finca El Bosque  Top-scoring wines (click for full tasting note):


Baron de Ley Garnacha Blanca Rioja Varietales


Bodegas LAN Rioja Edición Limitada


Bodegas Sierra Cantabria Rioja Finca El Bosque",Spain,Rioja,Rioja,0.3558716780695189,1.729291676762535,13.0,27.0,1.936907216494845,3.0,84.0,4.0,11.207392473118276,173.86
2017,87,Drink or hold,"Difficult growing season led to inconsistent wines  Bodega 202 Rioja Ansa  Top-scoring wines (click for full tasting note):


CVNE Rioja Imperial Gran Reserva


Viñedos de Páganos Rioja La Nieta


Bodega 202 Rioja Ansa",Spain,Rioja,Rioja,0.3216898042666137,2.302719262677081,18.0,7.0,1.2774226804123712,7.0,92.0,6.0,11.650672043010754,139.9
2016,91,Drink or hold,"A warm year gave structured and balanced reds  Bodegas Sierra Cantabria Rioja Amancio  Top-scoring wines (click for full tasting note):


Bodegas Artevino Rioja Orben


Bodegas Muga Rioja Torre Muga


Bodegas Sierra Cantabria Rioja Amancio",Spain,Rioja,Rioja,0.3710981058992716,2.040255085210383,18.0,10.0,1.0631958762886595,5.0,102.0,6.0,10.043951612903228,46.78000000000001
2015,91,Drink or hold,"Hot and dry; structured reds, some hot  Bodegas Sierra Cantabria Rioja Amancio  Top-scoring wines (click for full tasting note):


Bodegas LAN Rioja Culmen Reserva


Bodega 202 Rioja Ansa


Bodegas Sierra Cantabria Rioja Amancio",Spain,Rioja,Rioja,0.331219156765681,2.6551282245492205,9.0,11.0,1.4796907216494843,4.0,93.0,1.0,10.014516129032256,89.74000000000001
2014,89,Drink or hold,"A cool growing season produced fresh, savory wines  Bodegas Muga Rioja Prado Enea Gran Reserva  Top-scoring wines (click for full tasting note):


Bodegas Artevino Rioja Orben


Bodegas Casa Primicia Rioja Cofradia Reserva


Bodegas Muga Rioja Prado Enea Gran Reserva",Spain,Rioja,Rioja,0.2697459318909215,2.327822502411645,15.0,14.0,1.3395876288659794,1.0,99.0,4.0,9.706779661016949,130.56000000000003
2013,89,Drink,"A cool, wet growing season; many wines green, diluted  Bodegas Bilbainas Rioja Viña Pomal Reserva  Top-scoring wines (click for full tasting note):


Bodegas LAN Rioja Edición Limitada


Bodegas Beronia Rioja Gran Reserva


Bodegas Bilbainas Rioja Viña Pomal Reserva",Spain,Rioja,Rioja,0.3806033536986124,1.952487594868645,10.0,21.0,1.905257731958763,1.0,109.0,5.0,8.770161290322578,136.48000000000002
2012,90,Drink or hold,"Drought reduced yields; powerful wines, but some are clumsy  Viñedos Lacalle y Laorden Rioja Viña El Pison  Top-scoring wines (click for full tasting note):


Bodegas Artevino Rioja Malpuesto


Marqués de Riscal Rioja Frank Gehry Selection Reserva


Viñedos Lacalle y Laorden Rioja Viña El Pison",Spain,Rioja,Rioja,0.3337741392854115,2.2180986045721887,11.0,31.0,1.1506185567010307,9.0,92.0,3.0,8.891525423728815,59.0
2011,89,Drink,"Dry, sunny growing season produced ripe reds  (See all ratings)",Spain,Rioja,Rioja,0.2598687767380809,2.355682259345788,11.0,9.0,1.28860824742268,5.0,95.0,0.0,8.16311475409836,85.025
2010,94,Drink or hold,"Ripe, balanced wines, fresh and focused  (See all ratings)",Spain,Rioja,Rioja,0.3357991385223171,1.908983076817,9.0,17.0,1.2458762886597938,4.0,100.0,6.0,7.956451612903226,87.22000000000001
2009,91,Drink or hold,Hot and dry season; solid wines with ripe fruit  (See all ratings),Spain,Rioja,Rioja,0.3143566226395825,2.391790418873938,16.0,12.0,0.989484536082474,7.0,83.0,2.0,8.089830508474577,61.52
2008,88,Drink,"Balanced wines, focused and expressive, with bright acidity  (See all ratings)",Spain,Rioja,Rioja,0.3180504249084174,1.9833753559095144,12.0,14.0,2.2840206185567014,1.0,104.0,4.0,7.22950819672131,180.88
2007,84,Drink,Cool growing season; many light wines  (See all ratings),Spain,Rioja,Rioja,0.3324643875161099,2.226209657223366,12.0,19.0,1.7408247422680414,3.0,99.0,6.0,8.697368421052632,111.7
2006,82,Drink,"Fresh, supple wines with crisp flavors  (See all ratings)",Spain,Rioja,Rioja,0.2797405445634862,2.409465098476664,11.0,12.0,1.2810309278350516,3.0,85.0,2.0,9.639795918367348,76.1
2005,93,Drink or hold,"Lively, balanced and graceful; firm yet expressive  (See all ratings)",Spain,Rioja,Rioja,0.3085129558079774,2.1576671092142394,28.0,11.0,0.9063917525773196,4.0,93.0,4.0,10.201190476190478,44.75999999999999
2004,93,Drink or hold,"Balanced, with ripe black fruit flavors and lively acidity  (See all ratings)",Spain,Rioja,Rioja,0.3723833648026034,1.903620138946789,9.0,13.0,1.596494845360825,1.0,96.0,6.0,8.167857142857141,57.75999999999999
2003,86,Drink,"Hot year. Ripe fruit with good concentration, but some overripeness  (See all ratings)",Spain,Rioja,Rioja,0.3261458009501936,2.260578813101053,11.0,11.0,1.1087628865979382,18.0,84.0,4.0,9.3675,32.28
2002,84,Past peak,"Cool summer, rainy harvest, low yields. Best wines are ripe and concentrated  (See all ratings)",Spain,Rioja,Rioja,0.3099540219954018,2.0861890094674296,11.0,12.0,1.4427835051546392,3.0,103.0,2.0,8.475925925925926,95.78000000000002
2001,93,Drink or hold,"Hot, dry weather gave ripe wines with opulent flavors and powerful structure  (See all ratings)",Spain,Rioja,Rioja,0.3253098393443478,2.028744705972377,15.0,15.0,0.9592783505154638,3.0,105.0,1.0,10.433333333333332,57.54
2000,85,Drink,"Huge yields. Top producers made good wines, but others are light  (See all ratings)",Spain,Rioja,Rioja,0.328399684393309,1.9184023438804376,15.0,23.0,1.4096907216494847,3.0,101.0,5.0,9.374074074074072,60.17999999999999
2021,92,Drink,Another drought year with low yields; the best wines are fresh and intense,United States,Napa,California/Chardonnay,0.2127364781279331,7.168307685792637,29.0,4.0,0.1493782383419689,10.0,73.0,0.0,17.09483870967742,1.18
2020,92,Drink,"A dry year yielded concentrated, balanced wines; most Chardonnay picked before the wildfires",United States,Napa,California/Chardonnay,0.251208970033821,12.225391654531222,73.0,3.0,0.027840909090909,17.0,57.0,1.0,15.233225806451612,4.5
2019,92,Drink,Warmer weather than in 2018 produced wines with a deep well of fruit and spice flavors,United States,Napa,California/Chardonnay,0.2198533085978699,6.959674107894382,58.0,4.0,0.3157303370786517,11.0,52.0,0.0,15.071129032258066,30.7
